,g_otherprim,g_energy,g_procfoods
10418,0.01,39.45,0.15
10419,0.0,16.72,0.07
10420,0.0,0.12,0.0
10421,0.0,3.18,0.02
10422,4.23,0.01,248.93
10423,3675.12,0.01,2.96
10424,36.32,16.13,3.34
10425,1.13,0.01,524.18
10426,0.01,0.0,0.05
10427,0.01,0.0,0.01
10428,0.08,0.0,0.4
10429,0.08,0.0,1.5
10430,2.25,0.01,7.48
10431,1.08,0.01,4.6
10432,2.09,0.02,2.67
10433,13.05,0.19,0.43
10434,0.02,0.0,0.02
10435,4.13,0.05,6.6
10436,0.01,0.0,0.01
10437,0.16,0.0,0.08
10438,3.39,0.05,16.49
10439,5.98,0.13,10.07
10440,22.76,0.27,6.79
10441,44.57,0.52,97.97
10442,29.9,0.36,15.53
10443,6.28,0.15,7.39
10444,0.24,0.0,0.34
10445,0.03,0.0,0.04
10446,35.29,0.39,26.42
10447,7.54,0.15,29.51
10448,0.01,0.0,0.01
10449,10.99,21.21,6023.47
10450,9782.39,114.54,892.56
10451,2062.35,48565.1,2020.41
10452,34.74,68.11,25375.5
10453,14.63,27.34,81.9
10454,34.73,15.8,44.29
10455,5.66,10.06,20.39
10456,1.18,1.93,4.45
10457,24.01,47.87,125.81
10458,92.83,280.5,1421.65
10459,156.24,366.34,1223.39
10460,36.45,67.72,121.07
10461,54.6,91.7,76.74
10462,100.58,134.48,300.97
10463,49.65,65.72,107.46
10464,149.42,250.64,285.85
10465,13.36,21.46,43.55
10466,1.24,2.39,11.58
10467,148.69,480.94,337.6
10468,878.91,1629.71,4334.05
10469,277.77,712.79,1604.59
10470,165.62,454.64,806.51
10471,381.88,1035.22,1418.39
10472,44.34,160.67,198.53
10473,1098.48,3636.38,4092.57
10474,36.03,94.66,183.5
10475,155.38,525.88,671.91
10476,2.53,0.66,2687.23
10477,1265.81,6.16,32.49
10478,11.68,2303.55,184.64
10479,1.66,0.89,8071.78
10480,0.58,0.33,13.17
10481,0.23,0.11,5.76
10482,0.03,0.05,1.63
10483,0.01,0.01,1.29
10484,9.89,2.5,88.49
10485,15.11,7.79,321.52
10486,0.38,1.13,7.67
10487,3.45,3.79,153.07
10488,2.41,0.6,2.63
10489,6.31,2.76,14.33
10490,0.5,0.35,7.89
10491,1.37,2.45,21.31
10492,0.36,0.62,6.69
10493,2.69,5.77,34.53
10494,26.79,42.71,179.94
10495,75.21,65.94,2674.15
10496,69.94,53.58,1160.81
10497,21.26,14.72,220.55
10498,41.29,70.1,828.11
10499,13.83,21.57,106.79
10500,286.37,108.03,1314.71
10501,12.44,7.66,267.93
10502,98.43,43.5,416.26
10503,76.47,0.31,2978.27
10504,10925.3,0.82,693.86
10505,619.47,314.75,172.96
10506,125.36,0.18,6107.45
10507,5.99,0.06,12.86
10508,1.22,0.01,3.5
10509,5.83,0.02,4.19
10510,1.66,0.08,3.62
10511,6.89,0.25,25.91
10512,69.46,1.61,197.93
10513,363.42,1.07,439.87
10514,43.11,0.36,23.8
10515,42.38,0.37,25.42
10516,130.39,0.27,35.63
10517,33.99,0.13,12.79
10518,87.44,0.73,40.04
10519,3.19,0.07,3.78
10520,19.41,0.1,14.04
10521,39.98,0.87,55.43
10522,467.68,4.37,902.36
10523,515.18,11.94,615.11
10524,81.03,1.7,119.72
10525,112.67,6.1,204.42
10526,40.44,1.59,45.36
10527,2131.65,31.19,1930.13
10528,78.25,1.56,98.9
10529,44.03,0.57,46.66
10530,1184.56,569.9,164683.0
10531,21255.2,565.34,20691.2
10532,848.47,25091.9,6410.46
10533,286.04,87.72,77081.8
10534,82.69,141.56,977.82
10535,91.7,113.42,648.52
10536,60.09,92.48,338.42
10537,12.4,14.46,79.3
10538,58.15,63.62,329.02
10539,149.84,188.63,2186.1
10540,1151.25,815.19,8684.17
10541,309.71,260.75,1344.72
10542,533.56,830.8,1938.76
10543,276.95,288.13,1211.57
10544,266.35,283.42,1135.84
10545,1102.53,1729.74,3392.58
10546,245.16,233.04,1383.42
10547,35.76,67.37,237.22
10548,19.95,35.11,183.36
10549,1237.92,1482.53,14178.0
10550,1627.25,1503.81,12834.2
10551,239.96,462.24,2005.0
10552,890.05,2304.25,8463.65
10553,115.16,184.42,758.6
10554,912.91,1100.71,8776.66
10555,302.18,558.86,2096.8
10556,323.13,490.2,2524.64
10557,2.18,2.72,659.27
10558,132.8,0.55,17.2
10559,21.11,592.85,50.41
10560,0.09,0.08,656.59
10561,0.12,0.14,1.87
10562,1.27,0.1,1.56
10563,0.59,0.08,0.82
10564,0.0,0.0,0.01
10565,0.38,0.62,6.38
10566,0.37,1.17,21.03
10567,3.88,5.41,34.16
10568,0.35,2.29,3.77
10569,1.71,1.99,8.46
10570,4.35,1.97,30.1
10571,1.26,0.24,1.53
10572,0.03,0.51,0.16
10573,2.5,4.84,17.61
10574,0.46,1.09,6.92
10575,0.0,0.02,1.11
10576,35.86,35.4,560.12
10577,48.22,7.28,47.24
10578,2.52,7.61,22.18
10579,9.73,28.81,99.86
10580,1.74,2.11,12.85
10581,86.13,221.88,300.69
10582,0.0,0.01,0.02
10583,0.0,0.01,0.02
10584,8.25,5.63,494.19
10585,277.88,5.01,64.43
10586,25.65,1150.39,24.05
10587,5.02,3.57,838.76
10588,1.31,0.98,4.86
10589,0.14,0.14,3.67
10590,1.59,2.9,3.5
10591,0.0,0.0,0.01
10592,2.39,3.56,2.93
10593,1.39,4.51,5.4
10594,4.51,3.64,7.41
10595,0.31,2.83,0.87
10596,1.01,8.27,2.32
10597,0.23,1.92,0.54
10598,0.12,0.24,0.31
10599,0.23,1.09,0.44
10600,1.66,2.66,1.75
10601,0.3,0.56,2.37
10602,0.54,3.7,1.2
10603,119.76,74.09,457.51
10604,55.02,28.34,53.88
10605,8.8,13.77,23.53
10606,1.45,4.13,2.06
10607,1.05,0.86,1.79
10608,20.45,156.18,39.51
10609,0.43,0.3,1.23
10610,0.74,1.57,2.25
10611,3.85,18.45,6801.43
10612,563.03,23.99,257.8
10613,12.15,10628.6,610.72
10614,2.87,5.25,6680.02
10615,0.3,1.82,17.23
10616,0.3,2.17,16.33
10617,0.6,5.42,5.46
10618,0.2,0.18,1.65
10619,3.04,2.2,15.33
10620,1.24,12.97,212.01
10621,6.26,25.4,444.42
10622,0.91,13.64,25.42
10623,1.88,5.33,25.78
10624,4.01,3.56,36.57
10625,0.07,0.64,3.66
10626,1.91,19.11,42.2
10627,1.86,2.78,26.76
10628,0.83,5.55,45.81
10629,0.97,89.1,50.03
10630,27.64,162.39,1374.31
10631,23.18,500.88,725.47
10632,1.6,21.36,103.79
10633,4.54,124.95,268.48
10634,0.89,18.8,59.8
10635,28.87,293.64,1643.66
10636,1.27,8.74,169.01
10637,0.42,4.75,34.71
10638,3.47,0.09,966.74
10639,111.18,0.11,75.61
10640,1.23,127.72,53.68
10641,1.66,0.11,1452.47
10642,0.28,0.08,55.73
10643,0.09,0.03,3.32
10644,0.04,0.01,1.61
10645,0.0,0.0,0.09
10646,0.02,0.07,1.89
10647,0.5,0.38,27.11
10648,0.45,1.39,52.11
10649,0.77,1.32,15.66
10650,0.0,0.05,0.11
10651,0.03,0.12,4.79
10652,0.01,0.0,0.21
10653,0.01,0.0,0.39
10654,0.23,0.49,8.51
10655,0.01,0.01,3.82
10656,0.01,0.01,0.29
10657,12.28,4.06,780.92
10658,8.44,5.2,365.71
10659,1.87,0.75,58.95
10660,1.9,2.45,55.87
10661,0.24,0.18,5.7
10662,13.44,24.01,374.76
10663,0.97,0.92,21.97
10664,0.07,0.12,1.96
10665,0.33,0.01,420.36
10666,73.85,0.03,3.33
10667,0.36,27.8,4.41
10668,0.11,0.01,1212.72
10669,0.04,0.0,0.65
10670,1.06,0.0,0.73
10671,0.01,0.01,0.41
10672,0.0,0.0,0.17
10673,0.27,0.0,2.84
10674,0.19,0.01,21.44
10675,0.48,0.09,12.2
10676,0.04,0.01,0.72
10677,0.06,0.01,1.4
10678,0.42,0.01,17.36
10679,0.27,0.0,0.21
10680,0.23,0.07,1.33
10681,0.04,0.02,1.45
10682,0.03,0.02,4.84
10683,0.37,0.06,7.82
10684,0.1,0.05,5.0
10685,1.2,0.05,5.99
10686,0.52,0.12,9.96
10687,1.03,0.19,24.31
10688,0.17,0.01,1.12
10689,4.57,0.45,107.53
10690,0.15,0.03,3.6
10691,0.14,0.03,2.5
10692,4.28,1.82,1417.98
10693,629.72,12.44,80.82
10694,20.42,2115.02,274.38
10695,1.82,2.47,5602.0
10696,0.88,1.61,249.37
10697,0.29,1.28,5.24
10698,0.19,0.61,2.62
10699,0.03,0.13,0.75
10700,7.02,7.68,26.7
10701,3.15,7.81,162.8
10702,5.98,23.4,210.38
10703,8.78,13.83,79.99
10704,2.31,13.93,23.95
10705,6.57,36.66,88.61
10706,1.9,3.64,15.3
10707,7.01,48.75,63.43
10708,0.68,3.65,14.02
10709,0.76,13.15,24.36
10710,15.65,49.44,96.7
10711,5.37,13.32,97.5
10712,23.71,47.06,327.51
10713,7.84,30.62,125.52
10714,12.69,55.87,249.48
10715,0.7,2.22,8.92
10716,42.72,176.92,962.55
10717,1.28,5.26,21.7
10718,5.57,38.79,89.83
10719,6.04,-0.62,19053.4
10720,2327.34,-0.76,282.89
10721,114.07,-655.24,2193.76
10722,0.93,-0.37,56200.6
10723,0.24,-0.09,175.95
10724,0.87,-0.03,7.59
10725,0.1,-0.02,4.61
10726,0.07,-0.01,2.37
10727,3.67,-0.88,162.0
10728,11.56,-2.57,1463.43
10729,17.86,-3.5,562.65
10730,18.6,-2.18,320.83
10731,2.82,-1.13,69.59
10732,13.83,-3.75,647.35
10733,2.21,-0.55,92.78
10734,28.03,-14.27,607.61
10735,0.52,-0.11,13.27
10736,8.41,-1.83,485.28
10737,24.39,-13.27,1011.04
10738,92.4,-38.49,4310.85
10739,135.19,-18.15,3857.72
10740,17.96,-10.45,1093.36
10741,49.5,-19.0,2907.02
10742,9.16,-4.49,408.11
10743,615.35,-163.23,24779.6
10744,28.87,-9.26,1295.97
10745,66.76,-61.17,3984.53
10746,25.64,2.81,2555.26
10747,697.8,5.59,173.15
10748,105.78,2037.91,731.93
10749,14.62,0.82,5719.57
10750,3.22,0.26,34.1
10751,1.07,0.09,2.7
10752,0.06,0.03,0.92
10753,0.02,0.02,0.49
10754,2.69,0.96,13.56
10755,8.47,3.13,246.9
10756,11.76,4.75,206.45
10757,5.62,2.75,47.92
10758,1.02,0.51,16.04
10759,13.52,4.07,221.51
10760,1.17,0.34,6.95
10761,9.67,6.99,125.56
10762,0.56,0.28,6.25
10763,0.4,0.58,16.03
10764,9.71,30.1,151.24
10765,0.64,0.35,13.58
10766,23.9,22.86,200.94
10767,8.79,5.84,121.55
10768,23.68,20.2,322.14
10769,4.26,2.11,35.14
10770,69.18,44.78,1181.04
10771,4.35,7.77,77.08
10772,28.07,9.79,267.41
10773,1.19,9.5,1404.11
10774,333.14,1.24,410.11
10775,14.32,655.97,88.44
10776,1.72,2.13,3638.57
10777,0.39,2.8,10.21
10778,0.02,0.05,0.81
10779,0.01,0.04,0.35
10780,0.0,0.01,0.21
10781,0.2,0.06,0.57
10782,0.54,2.2,9.69
10783,3.44,3.91,90.58
10784,3.15,2.59,24.45
10785,0.34,0.69,1.4
10786,0.1,0.09,1.74
10787,0.05,0.54,0.54
10788,0.28,0.54,1.97
10789,0.02,0.15,0.19
10790,4.08,11.56,17.7
10791,0.37,0.73,4.95
10792,13.16,33.69,459.49
10793,8.73,22.04,105.04
10794,2.5,5.49,28.29
10795,18.16,24.9,189.35
10796,4.65,2.16,31.31
10797,10.65,21.05,99.99
10798,3.74,12.01,34.92
10799,0.51,0.69,3.16
10800,5.59,13.1,1606.66
10801,544.83,32.75,541.09
10802,18.59,9896.56,166.07
10803,11.47,17.24,4016.93
10804,1.02,6.4,41.23
10805,1.38,11.52,18.85
10806,1.51,12.72,20.62
10807,0.16,11.58,0.74
10808,1.53,7.07,5.17
10809,2.62,17.69,66.83
10810,2.16,24.69,61.83
10811,0.4,17.34,6.84
10812,0.05,2.4,0.71
10813,0.09,6.85,1.57
10814,0.25,3.99,1.84
10815,0.39,9.76,1.67
10816,0.07,1.41,1.89
10817,0.03,2.3,1.98
10818,2.54,76.22,25.73
10819,197.76,874.11,3219.32
10820,36.63,189.32,544.32
10821,1.41,52.66,40.45
10822,0.78,47.38,11.84
10823,0.22,51.09,2.1
10824,11.1,363.28,335.49
10825,1.03,24.77,21.28
10826,0.8,6.22,13.42
10827,693.53,9.96,5877.65
10828,1736.33,4.1,214.32
10829,252.31,12354.4,543.78
10830,77.52,6.98,7638.56
10831,0.29,5.14,0.97
10832,4.27,7.01,112.75
10833,1.07,21.24,23.43
10834,0.14,2.59,2.37
10835,1.97,4.09,2.41
10836,4.89,5.47,28.46
10837,14.21,15.86,93.85
10838,4.65,14.63,19.47
10839,5.3,49.34,31.34
10840,4.22,22.04,30.92
10841,3.27,3.42,13.41
10842,6.54,30.33,10.78
10843,1.04,6.77,5.67
10844,0.28,0.6,3.86
10845,2.53,20.35,20.49
10846,67.23,79.67,352.23
10847,10.49,20.13,40.92
10848,5.08,8.25,21.21
10849,27.87,72.95,99.53
10850,5.36,7.58,15.77
10851,50.64,97.0,269.67
10852,0.18,0.03,1.09
10853,10.27,51.08,76.48
10854,37.74,-0.76,14245.5
10855,4095.78,-0.84,155.4
10856,180.99,-687.86,1104.75
10857,25.18,-0.26,24320.3
10858,10.35,-0.41,1137.26
10859,5.26,-0.1,23.81
10860,0.9,-0.09,9.97
10861,1.0,-0.03,2.63
10862,10.18,-1.0,282.12
10863,24.21,-3.52,673.92
10864,48.2,-4.21,557.64
10865,21.83,-2.4,332.62
10866,21.98,-2.49,150.98
10867,78.98,-11.55,783.64
10868,49.59,-0.37,61.23
10869,31.67,-6.66,161.03
10870,5.97,-0.71,36.17
10871,36.99,-3.14,371.39
10872,110.89,-16.26,777.42
10873,203.56,-16.67,2016.14
10874,518.7,-17.93,2754.54
10875,120.98,-19.76,1044.57
10876,157.94,-33.38,1825.38
10877,26.1,-1.81,96.4
10878,491.68,-82.55,6288.69
10879,18.7,-3.75,279.88
10880,72.45,-12.34,974.21
10881,1.55,1.39,158.13
10882,158.88,2.93,33.73
10883,2.93,147.14,20.08
10884,0.29,1.39,547.91
10885,0.01,0.01,0.11
10886,0.1,0.43,0.35
10887,0.15,0.45,0.72
10888,0.02,0.1,0.08
10889,1.62,1.73,2.41
10890,1.76,1.38,22.31
10891,1.11,1.25,9.76
10892,0.81,1.02,6.07
10893,0.18,0.25,1.35
10894,2.05,1.69,11.1
10895,1.74,0.38,1.48
10896,0.47,1.79,1.65
10897,0.12,0.61,0.7
10898,0.27,0.61,8.0
10899,2.36,8.79,10.44
10900,0.25,0.29,1.15
10901,20.05,5.73,34.81
10902,5.95,5.16,21.55
10903,5.7,6.58,31.96
10904,0.43,0.58,1.73
10905,23.24,20.5,105.36
10906,0.43,0.95,3.7
10907,1.96,5.62,12.17
10908,3.84,0.33,211.2
10909,1005.7,0.09,7.21
10910,2.05,65.24,10.49
10911,0.03,0.0,583.02
10912,0.08,0.01,1.07
10913,0.15,0.04,1.98
10914,0.0,0.0,0.0
10915,0.0,0.01,0.0
10916,0.09,0.0,1.28
10917,0.4,0.01,6.4
10918,0.05,0.0,1.15
10919,0.0,0.0,0.16
10920,0.02,0.0,0.31
10921,0.13,0.0,1.23
10922,0.15,0.0,2.07
10923,0.0,0.0,0.02
10924,0.22,0.02,3.05
10925,0.29,0.04,8.6
10926,0.05,0.15,0.58
10927,61.74,0.84,936.47
10928,18.43,0.59,151.35
10929,4.23,0.1,32.67
10930,9.75,0.32,31.23
10931,2.64,0.04,7.33
10932,19.11,1.43,265.12
10933,0.95,0.05,12.48
10934,0.05,0.0,0.73
10935,1.6,-0.22,780.51
10936,779.79,-2.47,73.93
10937,19.63,-69.23,176.18
10938,3.23,-0.52,2329.87
10939,0.79,-0.17,71.71
10940,0.33,-0.04,2.44
10941,0.49,-0.15,5.99
10942,0.04,-0.01,0.7
10943,0.77,-1.1,12.58
10944,6.56,-2.91,166.25
10945,6.12,-0.95,99.26
10946,2.85,-0.14,23.93
10947,1.0,-0.3,12.93
10948,1.44,-0.31,30.94
10949,0.49,-0.07,3.93
10950,13.27,-3.5,105.39
10951,0.27,-0.08,4.61
10952,0.41,-0.15,9.19
10953,1.95,-0.74,49.53
10954,0.26,-0.04,3.05
10955,18.88,-3.32,271.98
10956,7.5,-3.27,106.0
10957,9.45,-1.99,98.46
10958,3.57,-1.17,44.46
10959,32.58,-12.74,792.26
10960,1.58,-0.32,15.78
10961,4.96,-1.53,83.71
10962,39.15,-27.81,12918.4
10963,3665.1,-10.86,663.41
10964,124.35,-3603.23,1212.05
10965,12.16,-13.03,37821.4
10966,4.08,-4.46,1026.29
10967,5.81,-2.17,52.16
10968,1.06,-0.87,18.78
10969,0.12,-0.13,14.72
10970,16.75,-6.9,255.74
10971,33.97,-35.19,1454.71
10972,48.28,-57.07,1590.2
10973,74.2,-21.66,457.29
10974,16.31,-15.6,157.95
10975,77.18,-78.79,1061.08
10976,11.64,-11.35,156.78
10977,120.18,-78.69,878.22
10978,3.67,-3.2,73.27
10979,4.89,-10.64,202.26
10980,46.47,-199.58,523.28
10981,29.01,-35.02,710.65
10982,57.16,-84.67,1334.94
10983,38.87,-72.04,995.47
10984,124.44,-200.63,3430.59
10985,15.23,-18.98,553.1
10986,499.06,-1028.97,15940.1
10987,14.01,-29.23,314.86
10988,61.06,-136.43,1461.81
10989,3.51,0.86,6057.58
10990,2045.93,1.54,431.33
10991,455.02,4168.78,3290.57
10992,14.3,2.6,40569.3
10993,9.46,1.32,593.32
10994,8.47,0.22,14.63
10995,0.39,0.26,6.78
10996,0.06,0.03,1.97
10997,4.69,2.11,80.92
10998,16.5,13.21,1701.68
10999,12.87,12.86,548.42
11000,15.04,5.01,359.25
11001,2.59,1.34,33.42
11002,18.57,14.98,691.46
11003,22.37,1.52,53.89
11004,18.6,14.12,170.57
11005,2.07,0.83,16.99
11006,8.56,8.13,348.21
11007,100.54,96.73,572.5
11008,65.84,73.95,1755.19
11009,331.75,51.24,2909.81
11010,57.44,61.8,1168.61
11011,75.36,35.22,898.13
11012,29.11,21.46,327.05
11013,477.62,423.11,10795.8
11014,48.16,22.94,537.96
11015,61.12,59.28,1520.64
11016,6.16,2.04,174.26
11017,194.42,0.33,3.39
11018,2.51,111.29,6.23
11019,1.72,0.78,306.34
11020,0.92,0.42,1.52
11021,0.02,0.01,0.06
11022,0.03,0.02,0.06
11023,0.08,0.03,0.12
11024,0.12,0.02,0.15
11025,0.41,0.19,1.01
11026,0.4,0.27,1.45
11027,1.92,1.15,0.76
11028,0.11,0.17,0.06
11029,0.36,0.43,0.61
11030,0.63,0.55,0.75
11031,0.09,0.14,0.1
11032,0.03,0.03,0.06
11033,0.65,0.37,1.25
11034,0.36,0.3,1.06
11035,72.38,54.62,213.66
11036,8.71,7.21,26.36
11037,2.13,1.71,6.4
11038,1.71,1.64,5.23
11039,0.17,0.12,0.74
11040,5.11,4.33,15.62
11041,4.4,3.78,13.53
11042,6.24,6.55,20.75
11043,0.9,0.02,757.2
11044,997.35,0.08,44.35
11045,4.7,84.57,8.46
11046,0.34,0.01,1592.57
11047,0.07,0.0,0.06
11048,0.33,0.0,0.02
11049,0.0,0.0,0.0
11050,0.0,0.0,0.0
11051,0.29,0.07,4.65
11052,0.69,0.02,0.44
11053,1.76,0.12,4.55
11054,0.29,0.15,0.15
11055,4.63,2.98,1.79
11056,4.08,4.34,1.52
11057,0.0,0.0,0.0
11058,7.46,2.19,3.26
11059,0.0,0.0,0.0
11060,2.05,1.82,11.34
11061,2.49,7.17,2.73
11062,66.15,9.99,217.63
11063,51.63,8.79,197.06
11064,25.99,0.54,12.98
11065,8.54,0.14,3.23
11066,1.96,0.04,0.91
11067,16.36,0.35,8.2
11068,0.01,0.0,2.88
11069,29.55,0.55,13.31
11070,0.62,0.02,9.28
11071,559.53,0.04,0.21
11072,0.13,7.18,0.12
11073,0.15,0.0,512.34
11074,0.29,0.0,0.22
11075,0.23,0.0,0.12
11076,0.27,0.0,0.07
11077,0.09,0.0,0.01
11078,0.31,0.0,0.07
11079,1.27,0.05,1.88
11080,0.0,0.0,0.0
11081,2.08,0.02,0.17
11082,1.94,0.01,0.05
11083,3.13,0.02,0.39
11084,0.28,0.12,0.27
11085,0.0,0.0,0.0
11086,0.39,0.06,0.08
11087,0.54,0.03,1.41
11088,0.01,0.05,0.01
11089,111.32,0.49,153.76
11090,38.9,0.22,71.43
11091,9.86,0.07,11.83
11092,17.46,0.73,6.69
11093,2.11,0.05,1.56
11094,27.27,1.02,19.21
11095,1.42,0.04,0.99
11096,0.03,0.0,0.02
11097,10.23,-1.21,5412.22
11098,1258.53,-3.58,50.7
11099,41.38,-1106.66,139.99
11100,3.89,-0.88,7411.77
11101,2.34,-0.81,239.28
11102,25.43,-0.82,7.3
11103,0.18,-0.62,4.97
11104,0.05,-0.15,1.84
11105,6.49,-0.39,41.93
11106,4.27,-1.62,259.48
11107,8.15,-7.09,131.7
11108,0.68,-0.59,6.87
11109,1.77,-1.05,29.78
11110,7.67,-2.99,235.75
11111,9.68,-0.44,3.11
11112,5.02,-5.31,11.51
11113,0.9,-1.51,22.74
11114,1.09,-2.66,38.16
11115,5.14,-4.57,51.16
11116,2.41,-5.73,76.95
11117,0.0,0.0,0.0
11118,9.51,-6.64,120.05
11119,22.54,-26.56,305.12
11120,3.7,-1.39,15.83
11121,81.78,-44.14,1201.34
11122,2.13,-1.56,29.81
11123,2.54,-2.71,18.74
11124,4.9,0.26,1588.61
11125,807.62,3.88,66.15
11126,10.1,231.61,33.99
11127,8.6,0.37,3745.51
11128,0.9,0.05,9.78
11129,0.07,0.06,0.89
11130,0.08,0.25,1.05
11131,0.03,0.01,0.29
11132,0.87,0.53,3.76
11133,2.02,0.32,19.61
11134,11.26,0.97,60.96
11135,0.58,1.65,9.28
11136,3.4,2.04,2.46
11137,18.52,2.9,15.38
11138,0.44,0.02,0.69
11139,0.13,0.18,0.82
11140,1.19,0.54,7.29
11141,2.8,0.44,19.57
11142,1.35,5.76,16.38
11143,131.11,5.42,1288.54
11144,5.57,0.64,18.74
11145,19.23,1.61,71.64
11146,12.7,9.94,153.44
11147,1.8,3.32,24.48
11148,37.4,22.98,363.84
11149,1.05,0.52,21.37
11150,0.9,0.25,26.14
11151,0.1,0.08,27.11
11152,192.33,0.42,12.79
11153,1.04,1222.19,27.66
11154,0.08,0.06,1909.05
11155,0.11,0.05,3.24
11156,0.03,0.02,16.19
11157,0.02,0.02,1.19
11158,0.0,0.0,0.04
11159,0.01,0.01,0.89
11160,0.34,0.22,36.8
11161,0.29,0.29,26.69
11162,0.04,0.01,0.94
11163,0.01,0.01,0.89
11164,0.08,0.09,67.27
11165,0.62,0.33,8.04
11166,0.31,0.3,3.73
11167,0.01,0.02,0.34
11168,0.44,0.47,14.59
11169,1.0,0.13,4.34
11170,16.85,9.38,477.88
11171,15.73,11.58,207.84
11172,1.45,0.4,14.36
11173,5.65,2.02,42.63
11174,0.62,0.22,6.37
11175,8.21,3.02,125.51
11176,0.43,0.18,6.53
11177,0.01,0.07,0.34
11178,9.31,0.33,713.22
11179,147.27,0.06,71.42
11180,0.71,30.39,4.01
11181,8.14,0.26,647.75
11182,1.57,0.07,6.48
11183,0.05,0.01,0.3
11184,0.09,0.01,0.71
11185,0.0,0.0,0.03
11186,0.06,0.02,0.51
11187,0.51,0.12,9.95
11188,1.45,1.17,11.61
11189,6.55,0.25,8.6
11190,0.13,0.03,0.47
11191,0.35,0.05,3.39
11192,0.02,0.06,0.16
11193,1.79,0.43,14.42
11194,0.1,0.01,0.6
11195,0.15,0.08,1.72
11196,2.83,0.8,18.94
11197,31.37,6.33,499.43
11198,5.6,0.7,45.1
11199,0.39,0.04,1.58
11200,1.49,1.05,8.51
11201,0.17,0.07,0.86
11202,33.89,12.13,180.02
11203,0.57,0.18,9.51
11204,2.41,0.19,17.26
11205,21.52,-4.66,610.89
11206,312.37,-1.46,41.45
11207,10.2,-451.07,42.76
11208,9.32,-4.56,1417.14
11209,3.02,-0.14,6.01
11210,0.09,-0.07,0.24
11211,1.37,-0.75,2.19
11212,0.32,-0.15,0.16
11213,1.63,-1.36,7.66
11214,3.27,-6.51,21.74
11215,2.49,-12.34,9.19
11216,2.96,-11.97,11.48
11217,0.2,-2.29,1.62
11218,2.98,-6.47,11.31
11219,1.61,-2.44,5.25
11220,3.93,-53.15,15.68
11221,2.05,-4.67,8.5
11222,6.11,-6.25,22.81
11223,28.11,-31.85,82.25
11224,45.13,-92.53,365.32
11225,18.52,-47.15,78.16
11226,8.61,-18.66,36.47
11227,0.03,-0.08,0.15
11228,0.01,-0.01,0.02
11229,8.19,-19.01,62.7
11230,5.36,-6.99,24.24
11231,3.55,-3.5,17.84
11232,1.59,0.73,1131.17
11233,164.11,1.2,18.54
11234,10.97,804.81,210.89
11235,0.84,0.67,4081.64
11236,0.14,0.14,39.81
11237,0.09,0.22,4.38
11238,0.12,0.42,4.64
11239,0.02,0.12,1.35
11240,2.08,0.98,14.85
11241,0.89,3.18,148.33
11242,2.05,6.22,160.81
11243,3.69,2.91,48.63
11244,0.56,1.95,11.85
11245,1.09,8.17,71.36
11246,0.35,0.52,7.17
11247,1.89,8.95,37.74
11248,0.13,0.54,7.07
11249,0.39,4.7,12.95
11250,3.45,14.77,66.38
11251,0.23,0.87,14.32
11252,12.03,17.48,192.78
11253,3.06,14.0,126.96
11254,2.15,10.94,92.57
11255,0.41,2.0,16.27
11256,12.3,78.64,748.15
11257,1.22,3.23,79.18
11258,4.37,13.86,176.67
11259,671.26,95.06,30934.9
11260,18735.6,375.77,2725.86
11261,348.65,31134.5,1138.29
11262,152.52,43.59,35740.2
11263,1.82,1.86,29.3
11264,19.61,16.25,92.36
11265,2.45,1.09,11.19
11266,4.34,6.61,18.5
11267,13.19,4.9,138.01
11268,18.12,17.82,147.09
11269,160.49,94.25,967.4
11270,20.76,9.21,37.74
11271,15.15,20.99,43.59
11272,31.0,29.03,77.0
11273,35.47,39.15,360.75
11274,73.07,120.87,50.41
11275,7.84,32.99,10.26
11276,1.44,1.06,14.86
11277,135.66,43.07,123.19
11278,605.92,430.59,7825.95
11279,198.64,325.35,2468.46
11280,47.69,71.1,432.84
11281,151.53,193.04,1028.07
11282,13.51,16.49,76.47
11283,89.38,281.07,205.37
11284,302.31,179.2,537.66
11285,72.86,70.76,415.54
11286,168.03,246.7,66846.9
11287,31344.8,51.49,2234.25
11288,943.55,14456.3,6047.57
11289,19.96,17.34,39545.3
11290,1.99,4.42,67.94
11291,123.86,9.38,268.3
11292,0.86,1.12,9.59
11293,1.15,1.15,11.23
11294,19.37,21.6,422.18
11295,23.59,52.4,612.36
11296,174.61,199.32,3420.85
11297,32.04,56.23,245.0
11298,69.13,88.28,261.97
11299,65.87,66.2,207.48
11300,79.63,41.51,215.6
11301,56.92,252.7,487.54
11302,31.2,94.11,207.5
11303,5.99,25.52,43.22
11304,149.82,281.04,1344.93
11305,629.13,1747.82,20567.7
11306,609.58,1103.58,6943.3
11307,144.4,303.18,1121.44
11308,496.89,1576.36,5539.74
11309,84.34,188.46,1082.78
11310,230.36,143.4,1380.78
11311,174.97,59.92,471.71
11312,5.41,6.63,45.49
11313,2.07,1.27,2276.03
11314,729.22,54.19,159.81
11315,30.26,476.15,163.91
11316,3.92,1.51,5127.65
11317,0.84,0.39,66.66
11318,0.45,0.16,1.87
11319,0.07,0.06,0.52
11320,0.01,0.02,0.31
11321,0.78,0.73,31.42
11322,2.06,1.59,106.62
11323,8.09,5.28,118.32
11324,18.71,1.85,25.54
11325,0.68,0.29,3.78
11326,2.2,1.25,67.9
