,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
8746,mng,2007,oconsumer,0.1415,0.7116,0.5313,0.0557,0.0038,0.0451,0.0303,0.0047,0.0024,0.0037,0.0076,0.0006,0.1864,0.0014,0.0035,0.0071,0.0028,0.006,0.352,0.1916,0.6358,0.0877,0.0104,0.0083,1.1097,8.2106,12.2325,oconsumer,0.0251,0.7468,0.1393,0.0101,0.0004,0.0446,0.027,0.0045,0.0019,0.0006,0.0076,0.0002,0.1888,0.0008,0.002,0.0044,0.0022,0.0009,0.0026,0.0161,0.4305,0.031832,0.0036,0.0023,0.2621,2.4021,0.37,0.110067,0.004105,0.000898,0.002883,0.003639
8773,moz,2007,oconsumer,0.9118,1.3723,1.2721,0.5117,0.1235,0.0477,0.1051,0.0445,0.3039,0.0386,0.1645,0.0298,3.7173,0.0057,0.0972,0.1305,0.0254,0.1629,1.9314,0.1568,7.9763,1.0233,0.7647,0.8711,0.1624,83.076,2.8472,oconsumer,0.1467,0.3457,1.2302,0.1739,0.0015,0.0126,0.0039,0.0021,0.0242,0.0282,0.0665,0.0093,3.7246,0.0057,0.0398,0.0362,0.0119,0.0034,0.0729,0.0316,2.5805,0.2052,0.0588,0.0573,0.102,5.1283,0.1474,0.456517,0.0025,0.002458,0.004434,0.002347
8800,mus,2007,oconsumer,0.2314,0.0209,4.7892,0.9383,0.0131,0.0266,1.3571,0.0016,0.001,0.0186,0.0898,0.0058,0.0273,0.0104,0.011,0.0292,0.1947,0.069,0.6336,12.364,19.5642,10.0059,0.8271,0.6497,16.0934,87.6266,11.4929,oconsumer,0.0484,0.0033,4.501,0.5938,0.002,0.0252,1.1883,0.001,0.001,0.0076,0.0338,0.0027,0.0243,0.0034,0.0035,0.0144,0.1204,0.0111,0.0069,8.2687,15.5001,2.5827,0.2359,0.1671,7.2867,39.2573,1.1049,0.811111,0.009516,0.017028,0.025192,0.013286
8827,mwi,2007,oconsumer,6.2428,0.5792,10.4324,0.6273,4.036,0.2509,0.5589,0.0618,0.2716,0.6823,0.5363,0.0029,0.202,0.428,0.2467,1.7036,0.0482,0.1513,0.0841,4.6958,0.9278,0.2331,0.7524,0.8139,0.1954,3.5385,1.2,oconsumer,2.8327,0.018,10.5264,0.4507,0.0583,0.1105,0.2262,0.0058,0.0734,0.0664,0.43,0.0025,0.031,0.0217,0.0946,1.6293,0.0062,0.0024,0.0691,0.0636,0.6956,0.0755,0.2021,0.1769,0.1712,1.5732,0.0286,0.593078,0.001708,0.002118,0.017344,0.001642
8854,mys,2007,oconsumer,0.6156,0.7114,15.1611,9.8986,3.7825,1.3979,0.7865,0.1458,4.6298,1.5542,17.5578,0.8963,3.7268,1.4957,8.1004,51.5384,1.1331,0.7061,13.0489,18.3891,44.6829,67.6161,5.4192,25.4003,29.1678,10798.8,16.2615,oconsumer,0.2454,0.395,10.8623,7.4952,1.4128,1.2697,0.6941,0.1206,4.5668,0.8211,16.278,0.8449,3.731,1.2172,2.7886,49.3549,1.0579,0.1172,2.1922,2.4535,36.5108,20.164,1.2738,6.571,20.2379,1058.32,1.4757,0.428585,0.011597,0.019556,0.011106,0.015485
8881,nam,2007,oconsumer,0.113,0.471,0.0032,1.9934,1.5592,0.6502,0.098,0.029,0.0916,0.0158,1.0446,0.096,0.4403,0.0461,0.5756,0.4939,0.2109,0.0674,2.3779,0.1748,0.6721,0.151,0.5057,0.5657,0.418,161.794,4.2547,oconsumer,0.0457,0.4736,0.0023,1.2419,0.1429,0.1509,0.0346,0.0192,0.0514,0.0076,0.8308,0.0601,0.3868,0.0292,0.352,0.1252,0.1787,0.0051,0.074,0.0174,0.4548,0.0214,0.0463,0.0733,0.0264,35.0344,0.0745,0.252229,0.033997,0.024221,0.014037,0.034359
8908,nga,2007,oconsumer,0.3909,18.9087,0.3776,0.2154,0.0088,0.0042,0.0053,0.004,0.0733,0.0086,0.0227,0.0507,0.1198,0.0037,0.0889,0.0176,0.0286,0.0161,0.0742,0.1497,0.0419,0.0186,0.027,0.0246,0.0647,2026.54,0.1728,oconsumer,0.0038,0.8557,0.3692,0.0027,0.0004,0.0005,0.0,0.0028,0.0064,0.0001,0.0074,0.0128,0.1069,0.0018,0.0066,0.0011,0.0017,0.0001,0.0001,0.0007,0.0179,0.000932,0.0003,0.0002,0.0036,26.8999,0.0073,0.899941,0.000472,0.000498,0.000487,0.000488
8935,nic,2007,oconsumer,0.726,0.1042,0.0676,1.8916,0.6053,0.0461,0.0644,0.0332,0.1374,0.0457,0.2162,0.0228,0.1116,0.0122,0.0973,0.2146,0.0095,0.1267,0.5024,0.9154,0.4874,0.9504,0.239,0.4503,0.7718,198.182,1.0711,oconsumer,0.3173,0.0287,0.015,0.7678,0.1215,0.0042,0.0033,0.0108,0.0111,0.0084,0.0725,0.0155,0.1103,0.0046,0.008,0.0284,0.0054,0.0047,0.0003,0.0412,0.183,0.304222,0.026,0.1516,0.0361,21.1583,0.0682,0.800641,0.016596,0.035785,0.022487,0.022113
8989,nor,2007,oconsumer,1.3243,7.4575,92.0872,26.6475,1.3561,1.6201,0.978,0.2974,3.1191,43.6449,22.3767,1.8232,13.102,3.4208,32.4446,28.8766,3.8134,2.1716,107.09,154.352,112.051,16.309,25.5298,29.3627,155.733,7051.05,358.004,oconsumer,0.1151,6.4642,97.2851,10.745,0.2666,0.6378,0.2145,0.1664,2.0234,22.5516,19.5445,1.0352,12.9996,2.0806,10.3924,19.5369,0.7644,0.0358,1.2028,6.0107,66.4048,2.28513,3.5638,3.6055,65.602,593.635,2.7754,0.62491,0.005678,0.006805,0.007187,0.006024
9016,npl,2007,oconsumer,0.7874,0.3811,0.7563,0.155,0.0202,0.1533,0.0851,0.0138,0.1056,0.0676,0.0911,0.0354,0.157,0.0557,0.0212,0.0406,0.1022,0.0886,85.6267,1.174,0.7329,1.1417,0.2714,0.2848,0.183,266.032,2.0481,oconsumer,0.0126,0.0455,0.0851,0.0225,0.0104,0.1384,0.0892,0.0034,0.0091,0.0163,0.0868,0.0023,0.0695,0.0057,0.0008,0.0064,0.0321,0.001,1.5215,0.0364,0.1333,0.105872,0.2458,0.0069,0.1083,18.7048,0.1611,0.404406,0.037589,0.041817,0.026221,0.046793
9070,omn,2007,oconsumer,0.2767,0.1289,3.1125,0.6976,0.0253,0.0197,0.0852,0.0301,0.0356,0.2217,0.8686,0.0905,0.2891,0.0368,0.8239,2.8334,1.0447,2.5624,55.7689,20.2263,43.4289,4.586,3.1691,0.1721,22.8917,200.084,20.9698,oconsumer,0.076,0.0895,2.9499,0.4302,0.0055,0.006,0.027,0.0051,0.0266,0.0337,0.5698,0.0608,0.1796,0.0169,0.1831,2.0278,0.5122,0.0183,0.091,1.705,18.1484,0.507736,0.1482,0.0665,9.4497,18.8903,0.3147,0.484112,0.001495,0.000933,0.002463,0.001218
9097,pak,2007,oconsumer,4.161,0.1096,0.4198,1.9955,0.611,2.8226,0.7302,0.1413,0.0378,0.0036,0.1914,0.16,0.1215,0.0314,0.4678,0.8079,0.1525,0.0167,1.3156,0.4367,42.2135,0.1325,0.0055,0.019,0.2635,4334.85,25.2979,oconsumer,0.0827,0.0182,0.0449,0.2299,0.0248,1.7541,0.5486,0.0799,0.0036,0.0032,0.036,0.0392,0.0843,0.0307,0.0172,0.1174,0.0667,0.0,0.0056,0.0046,4.5441,0.011283,0.0032,0.0008,0.0715,24.6773,1.5281,0.527021,0.00223,0.003719,0.002112,0.002363
9124,pan,2007,oconsumer,0.741,0.3106,0.1551,5.0764,0.2498,0.1125,1.6956,0.652,0.0804,0.2369,0.4082,0.0252,0.0759,0.049,0.5237,0.3367,0.1138,0.0338,20.377,2.7634,0.5811,3.3651,4.5693,7.5523,5.2744,657.028,40.6937,oconsumer,0.3585,0.0926,0.0074,0.8176,0.0435,0.0209,0.166,0.1116,0.017,0.0868,0.1405,0.0053,0.072,0.0253,0.0568,0.0524,0.0133,0.0023,0.0187,0.3598,0.5454,1.94017,1.5081,1.5299,2.3468,135.23,1.8819,0.612339,0.035838,0.066878,0.055176,0.060504
9178,phl,2007,oconsumer,1.0358,2.0504,0.8968,4.2089,1.0447,0.1618,0.7334,0.0681,0.2373,0.0764,1.1883,0.0899,0.3909,0.0478,2.1588,107.683,0.5821,0.1666,4.912,14.6703,10.3846,2.526,14.2675,1.8697,67.3651,2686.03,73.8249,oconsumer,0.1817,0.6343,0.2117,0.5103,0.0759,0.0907,0.381,0.0248,0.2282,0.0344,0.5558,0.0725,0.3963,0.0425,0.8699,101.465,0.1914,0.0056,0.0614,0.4988,3.6031,0.428511,0.7162,0.1276,43.763,271.086,0.9694,0.551443,0.006383,0.009628,0.010024,0.008761
9259,pry,2007,oconsumer,11.8211,1.4767,49.6014,24.6054,5.8762,1.748,4.4718,2.7939,2.3015,2.2686,10.0924,1.2033,0.5306,2.4278,2.9146,3.0589,5.8208,0.5826,13.7491,7.2325,3.6542,1.3199,0.5806,1.839,2.9571,396.961,9.8313,oconsumer,7.0788,0.0878,44.8406,7.8255,0.1432,0.4226,0.364,1.0793,0.8817,0.0917,2.4136,0.1156,0.5305,0.0201,0.2,0.4066,0.1261,0.0071,0.0349,2.9782,1.3144,0.207823,0.0707,1.2246,2.2116,14.0965,0.5467,0.51915,0.005281,0.005245,0.02212,0.004513
9286,qat,2007,oconsumer,0.3012,0.0664,39.0683,1.7021,0.4602,0.0521,0.262,0.0698,0.0089,0.6521,4.7623,0.1414,1.0758,0.1001,6.906,2.6,4.4894,8.2804,235.366,47.0443,123.421,10.2585,13.2771,1.4212,84.1428,372.947,59.4912,oconsumer,0.0108,0.0408,38.2222,0.0192,0.0047,0.0068,0.0223,0.0056,0.0022,0.0967,3.377,0.0186,0.5366,0.0059,0.8005,0.5679,1.5289,0.0469,1.6978,4.5632,65.561,1.18129,2.4943,1.034,32.6162,70.3181,1.0478,0.557466,0.003098,0.003332,0.007731,0.003483
9313,rou,2007,oconsumer,0.6796,0.0346,1.4729,2.0462,-0.0753,0.2419,0.4489,0.1439,0.2688,0.1154,0.6202,0.1105,0.7823,0.2032,0.9965,1.5031,0.2024,0.0778,4.2427,1.6243,2.8793,0.7499,0.2298,0.0184,3.0627,153.357,5.3632,oconsumer,0.0566,0.0191,0.5884,0.0344,0.0441,0.2707,0.404,0.148,0.2634,0.0413,0.512,0.0722,0.8413,0.1583,0.5219,0.9945,0.0333,0.001,0.031,0.0448,0.9526,0.228866,0.0759,0.0167,0.4075,36.6093,0.0295,0.280656,0.003064,0.002144,0.001496,0.003204
9340,rus,2007,oconsumer,11.1328,4.1944,73.7911,24.5867,3.2933,0.7027,1.5213,1.4903,4.0644,3.1021,9.8624,0.513,13.4019,3.3718,6.4946,9.3733,1.4572,2.1644,44.5418,49.6797,32.7653,13.7768,2.396,3.8949,38.2762,4493.8,166.167,oconsumer,0.9368,4.2796,86.8426,2.2945,0.317,0.3798,0.078,0.2695,2.4986,1.7693,8.3211,0.3809,14.1494,1.5108,2.2399,1.7458,0.5908,0.0181,0.8673,0.5577,9.4407,2.08425,0.6318,0.7192,7.4952,228.783,0.6546,0.292106,0.001993,0.001583,0.0011,0.001881
9367,rwa,2007,oconsumer,0.0053,0.0016,0.3924,0.0032,0.004,0.0004,0.0007,0.0002,0.0,0.0002,0.0068,0.0011,0.002,0.0002,0.0009,0.0025,0.001,0.0006,0.0052,0.001,0.0053,0.0007,0.0,0.0,0.0004,28.9994,0.0222,oconsumer,0.0003,0.0008,0.3698,0.0004,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0008,0.0,0.0016,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0002,0.0026,0.0001,0.0,0.0,0.0001,3.3026,0.0023,0.762437,0.006077,0.00973,0.007724,0.008107
9394,sau,2007,oconsumer,1.653,0.0886,48.6704,4.3875,1.3861,0.3065,1.1642,0.3653,0.128,3.3321,11.671,1.0607,2.8059,0.5913,48.1006,17.7646,8.6567,4.3328,348.88,94.3763,24.8919,15.1893,26.1355,3.8902,128.849,595.778,81.9411,oconsumer,0.1617,0.0706,45.4073,0.8943,0.1538,0.1553,0.1124,0.1347,0.0402,1.9162,8.7663,0.1592,1.6644,0.2435,9.7069,6.3116,1.3625,0.0415,5.2885,10.1888,8.8877,0.964954,4.1328,3.1084,77.7949,181.707,0.8745,0.360566,0.001919,0.001063,0.001676,0.001251
9421,sen,2007,oconsumer,0.178,1.6436,0.2793,3.3872,0.6763,0.843,1.3469,0.0038,2.2526,0.1435,1.3204,0.6531,0.4866,0.0971,0.5098,0.6853,0.1013,0.0004,3.2155,4.9727,2.8644,3.0085,0.1353,0.2129,0.3696,293.143,4.676,oconsumer,0.0186,0.395,0.0411,0.983,0.0776,0.3105,0.087,0.0038,0.1693,0.0882,0.8057,0.4081,0.4781,0.0752,0.1882,0.2727,0.0392,0.0,0.0969,0.2558,1.314,1.66044,0.0393,0.116,0.2611,41.0287,0.2915,0.746733,0.020744,0.029394,0.026881,0.024217
9448,sgp,2007,oconsumer,0.67,0.3707,19.7685,16.8489,13.8497,4.1112,0.1834,0.2536,0.3913,5.7743,36.794,4.9367,5.7012,4.8637,26.0045,187.736,5.2124,0.2504,58.4087,164.726,336.871,6.3771,22.8075,12.5104,179.764,2368.42,231.781,oconsumer,0.57,0.302,19.052,12.1096,7.9675,3.9683,0.1411,0.2381,0.392,4.8789,36.7696,4.8626,5.6878,4.0499,23.6095,182.89,3.8519,0.0249,3.1973,62.1855,314.513,3.07183,14.0197,7.1623,125.85,777.505,12.3183,0.441558,0.007195,0.010145,0.014912,0.009153
9502,svk,2007,oconsumer,1.7863,0.6619,3.1683,15.7716,2.0202,1.2504,1.2719,0.8315,7.5043,6.191,7.3667,2.061,11.8758,5.5485,9.7744,26.8365,1.9305,0.9687,28.3036,18.9541,16.4468,1.7929,2.1016,1.3234,40.7007,1401.66,58.2817,oconsumer,0.7899,0.4251,3.7498,2.1815,1.8169,1.1018,1.1589,0.6533,6.7579,4.827,6.4126,1.6784,12.4011,5.6066,9.3718,24.6498,0.7572,0.036,0.2648,1.9173,10.2091,0.421931,0.4536,0.163,6.4347,301.557,0.5055,0.457999,0.009671,0.017054,0.014664,0.01537
9529,svn,2007,oconsumer,1.1116,2.6468,1.7499,4.8222,0.2048,1.2678,4.2469,3.6962,21.3892,7.7114,12.1808,1.3619,5.4766,4.2712,15.7189,39.4371,4.5164,0.111,23.0326,18.7418,7.9057,2.5621,7.3477,1.6041,30.7843,799.078,38.6966,oconsumer,0.3284,1.1648,1.0721,1.2896,0.2571,1.1846,1.4114,2.9405,21.6993,6.8884,12.4582,1.3196,5.6622,3.8943,12.4732,31.7641,1.4991,0.0099,0.5749,2.2944,6.143,0.670214,0.9258,0.297,6.0428,157.065,0.4775,0.464475,0.010873,0.016593,0.018034,0.015092
9556,swe,2007,oconsumer,2.4298,5.6261,-0.4688,33.1648,10.5556,3.6588,1.2677,0.7691,16.0214,132.354,59.6271,3.7661,22.8375,15.2562,115.892,208.418,9.0868,-0.0297,90.9801,170.457,147.669,64.9018,31.247,16.6998,738.685,5316.42,408.547,oconsumer,0.7737,5.301,6.7335,9.0984,2.8504,3.4996,2.1713,0.9159,16.222,115.958,58.4319,3.3471,23.4641,12.4928,81.4249,171.494,2.8419,0.0004,2.5024,55.063,80.6233,22.6914,5.3057,5.4614,172.503,507.677,3.5838,0.459454,0.005042,0.007158,0.009782,0.006021
9583,tgo,2007,oconsumer,0.0041,0.0021,0.0013,0.0038,0.0004,0.0003,0.0001,0.0001,0.0002,0.0,0.0016,0.0027,0.0018,0.0011,0.0001,0.0005,0.0003,0.0007,0.0025,0.0014,0.0035,0.0071,0.0005,0.0003,0.0276,17.1584,0.0843,oconsumer,0.0014,0.0013,0.0001,0.0007,0.0001,0.0003,0.0,0.0,0.0002,0.0,0.0011,0.0028,0.002,0.0012,0.0001,0.0003,0.0001,0.0,0.0,0.0001,0.0016,0.001994,0.0001,0.0001,0.0238,0.8253,0.0077,0.524732,0.001242,0.002421,0.001697,0.001724
9637,tun,2007,oconsumer,0.0008,0.0002,0.0003,0.0009,0.0003,0.0004,0.001,0.0004,0.0002,0.0001,0.0007,0.0,0.0001,0.0001,0.0003,0.0013,0.0001,0.0,0.0011,0.0013,0.0011,0.0002,0.0002,0.0001,0.0011,8.2297,0.0026,oconsumer,0.0001,0.0001,0.0003,0.0004,0.0,0.0003,0.0009,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0001,0.0001,0.0012,0.0001,0.0,0.0,0.0002,0.0009,0.00012,0.0,0.0,0.0002,2.0706,0.0002,0.04222,0.002566,0.000346,0.000178,0.001842
9718,tza,2007,oconsumer,0.0429,5.7189,0.0112,1.8328,0.03,0.0025,0.0034,0.0009,0.1615,0.0026,0.0368,0.0296,0.0868,0.0023,0.0343,0.0391,0.0319,0.001,0.9215,0.0592,0.008,0.0013,0.0001,0.0004,0.0163,89.5672,3.0018,oconsumer,0.0084,3.0756,0.0001,0.3415,0.0021,0.0023,0.0015,0.0005,0.1007,0.0019,0.0218,0.0151,0.0861,0.0006,0.0077,0.0094,0.0159,0.0002,0.0066,0.0074,0.0065,0.001,0.0001,0.0004,0.0136,41.1852,0.0978,0.528906,0.018371,0.018121,0.012893,0.017217
9745,uga,2007,oconsumer,0.0872,0.0162,2.1828,0.4649,0.2095,0.0046,0.0091,0.0051,0.0045,0.0316,0.1348,0.0139,0.1247,0.0023,0.0256,0.0343,0.0041,0.0218,0.3858,0.1936,0.0734,0.0871,0.0127,0.0156,0.014,196.173,1.3822,oconsumer,0.0275,0.0014,2.1955,0.1129,0.0117,0.0033,0.0009,0.0054,0.0024,0.0042,0.0353,0.0119,0.1367,0.0034,0.0034,0.0067,0.005,0.001,0.0016,0.0125,0.0281,0.0163,0.0074,0.0127,0.0029,24.3804,0.0779,0.651846,0.012198,0.015042,0.011314,0.013305
9772,ukr,2007,oconsumer,9.0605,3.8847,40.0375,27.0291,8.453,0.659,1.0047,0.8095,1.0388,1.4252,8.759,1.0921,22.0339,1.1486,5.4277,7.9972,3.2481,1.1405,20.355,26.7494,22.8581,4.4714,0.3279,0.1217,10.9433,929.515,118.341,oconsumer,1.7018,3.5282,8.3726,9.6671,1.8452,0.3359,0.6033,0.5511,0.9905,1.2228,7.5213,0.771,22.2179,1.1427,3.5774,5.2177,0.6716,0.0764,0.1831,1.6777,17.3662,0.648948,0.2307,0.1097,3.5984,231.699,4.0992,0.472613,0.006846,0.014206,0.009131,0.009149
9799,ury,2007,oconsumer,2.2506,0.3838,1.4252,21.2231,7.3591,1.0859,1.915,1.563,0.3568,1.4704,6.3071,0.197,0.4971,0.286,0.5438,0.9449,1.0443,0.2093,4.4206,42.9005,5.8226,6.5218,-0.0866,2.9705,4.8104,728.369,31.9038,oconsumer,1.5797,0.295,0.5932,13.2499,1.835,0.8253,0.3943,1.3308,0.3572,0.5906,5.5721,0.1764,0.4901,0.0699,0.3775,0.3691,0.0536,0.0083,0.005,1.5136,3.3164,0.68911,0.4441,0.288,2.8792,80.3327,0.7802,0.669765,0.016314,0.027565,0.023058,0.020182
9853,ven,2007,oconsumer,5.877,4.5164,37.9455,49.6141,25.8339,2.4195,40.6507,5.3299,0.7805,5.0743,34.3791,0.6088,6.0433,2.3525,25.0888,6.7976,5.7334,3.588,45.5419,113.537,14.9404,25.5253,0.8188,2.2432,69.7408,2918.58,143.794,oconsumer,0.1618,2.1032,36.4977,0.6546,0.948,0.1826,0.398,0.1543,0.0914,0.0755,10.9304,0.2607,6.1034,0.386,2.1201,0.5345,0.098,0.0202,0.0153,0.7331,2.2535,1.18086,0.0793,0.0711,3.2032,54.4028,0.7811,0.704848,0.001306,0.001594,0.002313,0.001314
9880,vnm,2007,oconsumer,0.6711,0.371,0.8931,1.2435,2.1484,0.4289,0.7924,0.411,0.4178,0.0691,0.7067,0.0652,0.0534,0.0469,0.1007,0.3982,0.0992,0.0008,3.927,1.6043,0.0868,0.106,0.1217,0.0434,1.735,404.38,13.7317,oconsumer,0.3602,0.1079,0.741,0.6673,0.1043,0.3745,0.7488,0.4084,0.4144,0.0244,0.4633,0.0524,0.044,0.0409,0.0335,0.3685,0.0867,0.0001,0.0733,0.1494,0.0471,0.041226,0.0817,0.037,1.5969,124.105,0.7693,0.515741,0.004411,0.007615,0.005105,0.00644
9934,zmb,2007,oconsumer,0.1145,1.8159,0.1693,1.6453,0.0363,0.1154,0.3377,0.0558,0.0442,0.0343,0.0185,0.0057,1.5153,0.0138,0.0128,0.0507,0.0057,0.001,0.773,0.0357,0.022,0.0044,0.0074,0.0122,3.9686,40.3274,14.9979,oconsumer,0.029,0.6724,0.0273,0.1068,0.0015,0.0245,0.0182,0.0064,0.041,0.0237,0.014,0.0057,1.5203,0.0138,0.0071,0.0414,0.0053,0.0,0.0002,0.0018,0.017,0.0014,0.0056,0.0109,0.7078,5.209,0.0943,0.836512,0.001341,0.008138,0.002764,0.001736
9961,zwe,2007,oconsumer,0.9556,0.0414,0.0652,0.3845,0.1176,0.0583,0.0639,0.0217,0.0548,0.0447,0.005,0.009,0.2661,0.0071,0.0598,0.0582,0.0146,0.0009,0.0951,0.0687,0.0159,0.0164,0.0101,0.0144,0.0262,47.1269,0.0616,oconsumer,0.7469,0.0441,0.0037,0.1103,0.0404,0.0217,0.0088,0.0089,0.0285,0.0096,0.0053,0.0089,0.2826,0.0051,0.0134,0.0192,0.0056,0.0,0.0016,0.004,0.0096,0.0027,0.0028,0.0033,0.012,4.7928,0.002,0.37581,0.004071,0.005969,0.003683,0.005082
9988,alb,2011,oconsumer,4.79,3.02,0.41,5.19,0.17,4.43,3.59,5.78,1.83,2.08,0.43,0.97,1.64,3.97,0.41,1.47,0.15,0.03,24.04,33.08,13.94,5.7,2.03,4.15,16.49,73.86,6.47,oconsumer,0.33,2.4,0.08,0.28,0.01,2.88,3.07,5.05,0.47,0.61,0.2,0.5,1.64,1.3,0.28,1.13,0.08,0.0,0.15,3.21,8.55,2.09,0.97,1.09,3.62,37.18,0.21,0.3717,0.0266,0.0218,0.0312,0.0285
10015,are,2011,oconsumer,7.46,3.71,100.69,13.61,2.1,1.22,4.56,1.23,0.48,11.11,39.93,2.08,14.54,1.33,53.97,96.68,51.13,37.39,655.01,607.58,832.91,85.68,140.15,8.1,295.86,3354.53,98.52,oconsumer,0.7,3.45,95.88,5.78,0.65,0.64,1.33,0.21,0.23,5.6,7.48,0.7,11.42,0.66,18.75,66.87,35.1,0.2,5.17,16.9,246.04,3.83,7.82,3.36,119.26,210.65,2.03,0.5386,0.0028,0.0026,0.0089,0.0031
10069,arm,2011,oconsumer,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.02,0.03,0.0,0.0,0.07,2.16,0.24,oconsumer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.05,1.1,0.01,0.1455,0.004,0.0014,0.001,0.0033
10150,aze,2011,oconsumer,2.09,0.5,28.92,15.69,10.66,0.11,0.02,0.02,0.04,0.09,1.4,0.05,0.22,0.02,0.48,0.75,0.31,0.26,40.6,22.8,18.37,5.37,0.03,0.05,47.84,533.96,389.9,oconsumer,0.09,0.22,26.83,0.95,0.11,0.09,0.01,0.01,0.03,0.05,0.77,0.01,0.22,0.01,0.07,0.25,0.27,0.0,0.14,0.12,4.45,0.14,0.0,0.01,11.1,7.47,3.95,0.5424,0.0005,0.0004,0.0027,0.0005
10204,ben,2011,oconsumer,0.01,0.02,0.0,0.29,0.01,0.0,0.0,0.0,0.04,0.05,0.02,0.0,0.27,0.0,0.0,0.0,0.0,0.02,0.92,0.32,0.08,0.5,-0.01,0.02,0.16,14.85,9.6,oconsumer,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.0,0.01,0.08,2.52,0.12,0.3031,0.0076,0.0043,0.0041,0.0071
10231,bfa,2011,oconsumer,0.02,0.01,0.03,0.41,4.14,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.02,0.57,0.02,0.01,0.0,0.0,0.0,102.04,3.5,oconsumer,0.0,0.0,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,4.47,0.02,0.7102,0.0019,0.0025,0.0016,0.002
10285,bgr,2011,oconsumer,1.15,0.15,1.09,1.77,0.33,0.28,0.37,0.11,0.16,0.45,0.61,0.18,1.17,0.21,0.38,1.38,0.12,0.07,2.65,4.53,3.49,3.13,0.15,0.05,3.33,565.89,10.57,oconsumer,0.64,0.12,0.61,0.42,0.11,0.25,0.3,0.08,0.16,0.24,0.56,0.17,1.16,0.21,0.25,1.18,0.07,0.01,0.09,0.41,2.12,0.54,0.03,0.05,0.63,147.67,0.33,0.4427,0.0096,0.0129,0.0089,0.0122
10312,bhr,2011,oconsumer,0.16,0.3,3.77,1.08,0.08,0.18,0.33,0.07,0.07,0.84,1.04,0.05,2.51,0.18,2.46,3.95,2.95,1.69,30.27,28.17,41.36,6.83,21.45,4.59,26.73,367.2,20.9,oconsumer,0.01,0.3,3.19,0.63,0.01,0.09,0.21,0.0,0.04,0.5,0.63,0.02,2.37,0.15,0.74,1.67,1.35,0.02,1.3,1.07,19.91,2.55,1.88,3.87,8.75,73.93,1.14,0.5218,0.0091,0.0087,0.0113,0.0094
10339,blr,2011,oconsumer,0.35,0.13,1.97,0.96,0.06,0.13,0.11,0.02,0.11,0.03,0.58,0.03,0.09,0.03,0.53,0.63,0.03,0.04,1.57,0.16,2.1,0.19,0.12,0.16,0.38,422.86,1.47,oconsumer,0.01,0.03,1.44,0.12,0.01,0.09,0.03,0.01,0.07,0.01,0.59,0.03,0.09,0.03,0.1,0.21,0.01,0.0,0.01,0.0,1.59,0.02,0.01,0.02,0.14,14.81,0.02,0.8124,0.0007,0.0019,0.0014,0.0012
10366,bol,2011,oconsumer,0.01,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.0,0.0,0.0,130.24,0.05,oconsumer,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.9802,0.0008,0.0019,0.001,0.001
